id,user_id,experiment_id,scenario_type,actor_id,dose_rate,dose_absortion,event_datetime
0,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.709062","2025-2-20 13:35:23.699"
1,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.720717","2025-2-20 13:35:24.177"
2,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.732479","2025-2-20 13:35:24.690"
3,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.744717","2025-2-20 13:35:25.185"
4,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.756505","2025-2-20 13:35:25.713"
5,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.768997","2025-2-20 13:35:26.226"
6,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.781229","2025-2-20 13:35:26.843"
7,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.795485","2025-2-20 13:35:27.357"
8,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.807515","2025-2-20 13:35:27.867"
9,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.819116","2025-2-20 13:35:28.357"
10,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.831064","2025-2-20 13:35:28.870"
11,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.879051","2025-2-20 13:35:30.920"
12,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.89066","2025-2-20 13:35:31.418"
13,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.901178","2025-2-20 13:35:31.949"
14,"FDI_BI","","T2_BasicEmergency","3","84.659116","5.915486","2025-2-20 13:35:32.476"
