id,user_id,experiment_id,scenario_type,actor_id,actor_name,dose_rate,dose_absortion,event_datetime
0,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.000073","0.0","2025-2-18 13:42:16.768"
1,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.004434","0.000001","2025-2-18 13:42:17.237"
2,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.004508","0.000001","2025-2-18 13:42:17.698"
3,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.004686","0.000002","2025-2-18 13:42:18.278"
4,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.00476","0.000003","2025-2-18 13:42:18.786"
5,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.004746","0.000003","2025-2-18 13:42:19.285"
6,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.00472","0.000004","2025-2-18 13:42:19.826"
7,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.004714","0.000005","2025-2-18 13:42:20.326"
8,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.004707","0.000005","2025-2-18 13:42:20.856"
9,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.004707","0.000006","2025-2-18 13:42:21.409"
10,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.006852","0.000007","2025-2-18 13:42:21.873"
11,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.006855","0.000008","2025-2-18 13:42:22.423"
12,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.010806","0.000009","2025-2-18 13:42:22.951"
13,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.010807","0.000011","2025-2-18 13:42:23.510"
14,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.010807","0.000013","2025-2-18 13:42:24.93"
15,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.000073","0.0","2025-2-18 13:45:48.692"
16,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.00429","0.000001","2025-2-18 13:45:49.102"
17,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004326","0.000001","2025-2-18 13:45:49.603"
18,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004368","0.000002","2025-2-18 13:45:50.112"
19,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004347","0.000002","2025-2-18 13:45:50.644"
20,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004344","0.000003","2025-2-18 13:45:51.173"
21,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004345","0.000004","2025-2-18 13:45:51.712"
22,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004347","0.000004","2025-2-18 13:45:52.235"
23,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004345","0.000005","2025-2-18 13:45:52.759"
24,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004339","0.000006","2025-2-18 13:45:53.264"
25,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004342","0.000006","2025-2-18 13:45:53.783"
26,"FDI_AD","","S2_BasicEmergency","3","BP_Dosimeter_SABG1001","0.004341","0.000007","2025-2-18 13:45:54.324"
