id,user_id,experiment_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
0,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","start_detection","Right","2025-2-20 11:34:42.878"
1,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","grab","Right","2025-2-20 11:34:44.649"
2,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","stop_detection","Right","2025-2-20 11:34:44.665"
3,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","start_detection","Left","2025-2-20 11:35:14.273"
4,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","stop_detection","Left","2025-2-20 11:35:14.593"
5,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_0","release","Right","2025-2-20 11:35:58.449"
6,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_0","start_detection","Right","2025-2-20 11:36:13.519"
7,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_0","grab","Right","2025-2-20 11:36:14.9"
8,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_0","stop_detection","Right","2025-2-20 11:36:14.25"
9,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_0","start_detection","Left","2025-2-20 11:37:39.452"
10,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_0","stop_detection","Left","2025-2-20 11:37:41.42"
11,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_0","release","Right","2025-2-20 11:37:46.549"
12,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_1","start_detection","Right","2025-2-20 11:39:23.919"
13,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_1","grab","Right","2025-2-20 11:39:24.379"
14,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_1","stop_detection","Right","2025-2-20 11:39:24.397"
15,"FDI_BG","","S2_BasicEmergency","4","BP_Dosimeter_EPD_C_1","release","Right","2025-2-20 11:39:39.694"
16,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_0","start_detection","Right","2025-2-20 11:39:43.350"
17,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_0","grab","Right","2025-2-20 11:39:43.800"
18,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_0","stop_detection","Right","2025-2-20 11:39:43.818"
19,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_0","release","Right","2025-2-20 11:39:58.702"
20,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_1","start_detection","Right","2025-2-20 11:40:6.981"
21,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_1","grab","Right","2025-2-20 11:40:7.182"
22,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_1","stop_detection","Right","2025-2-20 11:40:7.198"
23,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_1","start_detection","Left","2025-2-20 11:40:15.731"
24,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_1","stop_detection","Left","2025-2-20 11:40:15.788"
25,"FDI_BG","","S2_BasicEmergency","2","BP_TrafficCone_C_1","release","Right","2025-2-20 11:40:16.522"
26,"FDI_BG","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","start_detection","Right","2025-2-20 11:40:47.701"
27,"FDI_BG","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","grab","Right","2025-2-20 11:40:48.89"
28,"FDI_BG","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","stop_detection","Right","2025-2-20 11:40:48.107"
29,"FDI_BG","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","release","Right","2025-2-20 11:41:9.947"
30,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_1","start_detection","Right","2025-2-20 11:41:42.332"
31,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_1","grab","Right","2025-2-20 11:41:42.859"
32,"FDI_BG","","S2_BasicEmergency","5","BP_WalkieTalkie_C_1","stop_detection","Right","2025-2-20 11:41:42.880"
