id,user_id,experiment_id,scenario_type,actor_id,actor_name,dose_rate,dose_absortion,event_datetime
0,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.019842","0.0","2025-2-21 10:27:55.218"
1,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.549364","0.000057","2025-2-21 10:27:55.761"
2,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.54737","0.000162","2025-2-21 10:27:56.248"
3,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.538503","0.000235","2025-2-21 10:27:56.795"
4,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531578","0.000317","2025-2-21 10:27:57.296"
5,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531928","0.000393","2025-2-21 10:27:57.797"
6,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531531","0.000469","2025-2-21 10:27:58.327"
7,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531527","0.000547","2025-2-21 10:27:58.835"
8,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.000622","2025-2-21 10:27:59.349"
9,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.000699","2025-2-21 10:27:59.879"
10,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.000774","2025-2-21 10:28:0.380"
11,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.00085","2025-2-21 10:28:0.902"
12,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.000927","2025-2-21 10:28:1.429"
13,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001001","2025-2-21 10:28:1.925"
14,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001075","2025-2-21 10:28:2.432"
15,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.00115","2025-2-21 10:28:2.936"
16,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001224","2025-2-21 10:28:3.437"
17,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001301","2025-2-21 10:28:3.956"
18,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001375","2025-2-21 10:28:4.463"
19,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001449","2025-2-21 10:28:4.964"
20,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001522","2025-2-21 10:28:5.471"
21,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001596","2025-2-21 10:28:6.10"
22,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001678","2025-2-21 10:28:6.532"
23,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001752","2025-2-21 10:28:7.8"
24,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001827","2025-2-21 10:28:7.521"
25,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001902","2025-2-21 10:28:8.25"
26,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.001979","2025-2-21 10:28:8.549"
27,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002053","2025-2-21 10:28:9.53"
28,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002127","2025-2-21 10:28:9.554"
29,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002201","2025-2-21 10:28:10.53"
30,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002271","2025-2-21 10:28:10.624"
31,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002361","2025-2-21 10:28:11.134"
32,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002434","2025-2-21 10:28:11.635"
33,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002512","2025-2-21 10:28:12.161"
34,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.00259","2025-2-21 10:28:12.742"
35,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002664","2025-2-21 10:28:13.189"
36,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002742","2025-2-21 10:28:13.718"
37,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002818","2025-2-21 10:28:14.224"
38,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002894","2025-2-21 10:28:14.747"
39,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.002968","2025-2-21 10:28:15.275"
40,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003044","2025-2-21 10:28:15.848"
41,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003134","2025-2-21 10:28:16.354"
42,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.00321","2025-2-21 10:28:16.870"
43,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003286","2025-2-21 10:28:17.382"
44,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003363","2025-2-21 10:28:17.907"
45,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003435","2025-2-21 10:28:18.397"
46,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003513","2025-2-21 10:28:18.917"
47,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003587","2025-2-21 10:28:19.440"
48,"FDI_BK","","T2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.531526","0.003661","2025-2-21 10:28:19.941"
