id,user_id,experiment_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
0,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","start_detection","Right","2025-2-21 11:31:23.963"
1,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","grab","Right","2025-2-21 11:31:24.209"
2,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","stop_detection","Right","2025-2-21 11:31:24.223"
3,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","start_detection","Left","2025-2-21 11:31:25.687"
4,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","stop_detection","Left","2025-2-21 11:31:25.762"
5,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","start_detection","Left","2025-2-21 11:31:26.895"
6,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","stop_detection","Left","2025-2-21 11:31:26.920"
7,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","start_detection","Left","2025-2-21 11:31:31.465"
8,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","grab","Left","2025-2-21 11:31:31.752"
9,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","stop_detection","Left","2025-2-21 11:31:31.766"
10,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","release","Left","2025-2-21 11:31:32.27"
11,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","start_detection","Left","2025-2-21 11:31:32.853"
12,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","stop_detection","Left","2025-2-21 11:31:32.980"
13,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","start_detection","Left","2025-2-21 11:31:43.8"
14,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","stop_detection","Left","2025-2-21 11:31:43.263"
15,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","start_detection","Left","2025-2-21 11:31:45.290"
16,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","stop_detection","Left","2025-2-21 11:31:45.399"
17,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_7","release","Right","2025-2-21 11:31:46.477"
18,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","start_detection","Left","2025-2-21 11:31:51.164"
19,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","stop_detection","Left","2025-2-21 11:31:51.387"
20,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","start_detection","Left","2025-2-21 11:31:51.829"
21,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","grab","Left","2025-2-21 11:31:52.2"
22,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","stop_detection","Left","2025-2-21 11:31:52.16"
23,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_1","release","Left","2025-2-21 11:31:54.54"
24,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","start_detection","Left","2025-2-21 11:31:58.946"
25,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","stop_detection","Left","2025-2-21 11:31:59.75"
26,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","start_detection","Left","2025-2-21 11:31:59.177"
27,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","stop_detection","Left","2025-2-21 11:31:59.252"
28,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","start_detection","Left","2025-2-21 11:31:59.422"
29,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","stop_detection","Left","2025-2-21 11:31:59.452"
30,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","start_detection","Left","2025-2-21 11:32:0.329"
31,"FDI_BL","","S1_BasicMechanics","2","TrafficCone_3","grab","Left","2025-2-21 11:32:0.371"
