id,user_id,experiment_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
0,"FDI_BC","","T2_BasicEmergency","5","WalkieTalkie_1","start_detection","Right","2025-2-18 12:47:18.846"
1,"FDI_BC","","T2_BasicEmergency","5","WalkieTalkie_1","grab","Right","2025-2-18 12:47:19.259"
2,"FDI_BC","","T2_BasicEmergency","5","WalkieTalkie_1","stop_detection","Right","2025-2-18 12:47:19.283"
3,"FDI_BC","","T2_BasicEmergency","5","WalkieTalkie_1","release","Right","2025-2-18 12:47:55.275"
4,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","start_detection","Right","2025-2-18 12:49:8.969"
5,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","grab","Right","2025-2-18 12:49:9.191"
6,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","stop_detection","Right","2025-2-18 12:49:9.219"
7,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","release","Right","2025-2-18 12:50:9.167"
8,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","start_detection","Right","2025-2-18 12:50:10.632"
9,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","grab","Right","2025-2-18 12:50:11.37"
10,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","stop_detection","Right","2025-2-18 12:50:11.69"
11,"FDI_BC","","T2_BasicEmergency","3","Dosimeter_SABG100_1","release","Right","2025-2-18 12:50:27.710"
