id,user_id,experiment_id,scenario_type,actor_id,actor_name,dose_rate,dose_absortion,event_datetime
0,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","2889.578917","2025-2-18 13:30:24.416"
1,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","2890.081614","2025-2-18 13:30:24.470"
2,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","2891.642438","2025-2-18 13:30:24.662"
3,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3043.668637","2025-2-18 13:30:43.627"
4,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3043.934332","2025-2-18 13:30:43.681"
5,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3047.607502","2025-2-18 13:30:44.112"
6,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3048.638059","2025-2-18 13:30:44.240"
7,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3056.492996","2025-2-18 13:30:45.370"
8,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3060.297915","2025-2-18 13:30:45.695"
9,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3064.466945","2025-2-18 13:30:46.201"
10,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3068.696989","2025-2-18 13:30:46.745"
11,"FDI_BD","","T2_BasicEmergency","3","Dosimeter_SABG100_1","66.403006","7.579648","2025-2-18 13:30:48.834"
12,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3160.277265","2025-2-18 13:30:58.163"
13,"FDI_BD","","T2_BasicEmergency","11","RadiationEmissionPoint_1","28860.000595","3164.115504","2025-2-18 13:30:58.633"
