id,user_id,experiment_id,scenario_type,actor_id,dose_rate,dose_absortion,event_datetime
0,"FDI_BH","","T2_BasicEmergency","3","84.656774","5.459644","2025-2-20 12:31:24.392"
1,"FDI_BH","","T2_BasicEmergency","3","84.656774","5.471233","2025-2-20 12:31:24.895"
2,"FDI_BH","","T2_BasicEmergency","3","84.656774","5.483145","2025-2-20 12:31:25.400"
3,"FDI_BH","","T2_BasicEmergency","3","84.656774","5.495204","2025-2-20 12:31:25.903"
4,"FDI_BH","","T2_BasicEmergency","3","84.656774","5.50717","2025-2-20 12:31:26.415"
5,"FDI_BH","","T2_BasicEmergency","3","84.656774","5.51907","2025-2-20 12:31:26.917"
6,"FDI_BH","","T2_BasicEmergency","3","78.5318","5.529981","2025-2-20 12:31:27.384"
7,"FDI_BH","","T2_BasicEmergency","3","78.5318","5.529981","2025-2-20 12:31:27.408"
8,"FDI_BH","","T2_BasicEmergency","3","81.593958","5.530373","2025-2-20 12:31:27.452"
9,"FDI_BH","","T2_BasicEmergency","3","83.900946","5.531941","2025-2-20 12:31:27.492"
10,"FDI_BH","","T2_BasicEmergency","3","83.900946","5.531941","2025-2-20 12:31:27.519"
11,"FDI_BH","","T2_BasicEmergency","3","91.538126","5.533111","2025-2-20 12:31:27.559"
12,"FDI_BH","","T2_BasicEmergency","3","91.538126","5.533111","2025-2-20 12:31:27.583"
13,"FDI_BH","","T2_BasicEmergency","3","98.386139","5.534956","2025-2-20 12:31:27.650"
14,"FDI_BH","","T2_BasicEmergency","3","98.386139","5.534956","2025-2-20 12:31:27.676"
15,"FDI_BH","","T2_BasicEmergency","3","109.063946","5.537573","2025-2-20 12:31:27.714"
16,"FDI_BH","","T2_BasicEmergency","3","139.882207","5.540208","2025-2-20 12:31:27.752"
17,"FDI_BH","","T2_BasicEmergency","3","124.27715","5.541687","2025-2-20 12:31:27.790"
