id,user_id,experiment_id,scenario_type,actor_id,actor_name,event_type,hand,event_datetime
0,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","start_detection","Right","2025-2-18 14:35:0.72"
1,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","grab","Right","2025-2-18 14:35:4.917"
2,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","stop_detection","Right","2025-2-18 14:35:4.941"
3,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","release","Right","2025-2-18 14:35:5.189"
4,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","start_detection","Right","2025-2-18 14:35:5.665"
5,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","grab","Right","2025-2-18 14:35:6.77"
6,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","stop_detection","Right","2025-2-18 14:35:6.103"
7,"FDI_BE","","T2_BasicEmergency","5","WalkieTalkie_1","release","Right","2025-2-18 14:35:42.465"
8,"FDI_BE","","T2_BasicEmergency","3","Dosimeter_SABG100_2","start_detection","Right","2025-2-18 14:36:49.820"
9,"FDI_BE","","T2_BasicEmergency","3","Dosimeter_SABG100_2","grab","Right","2025-2-18 14:36:50.630"
10,"FDI_BE","","T2_BasicEmergency","3","Dosimeter_SABG100_2","stop_detection","Right","2025-2-18 14:36:50.655"
11,"FDI_BE","","T2_BasicEmergency","3","Dosimeter_SABG100_2","start_detection","Left","2025-2-18 14:37:4.374"
12,"FDI_BE","","T2_BasicEmergency","3","Dosimeter_SABG100_2","stop_detection","Left","2025-2-18 14:37:4.704"
13,"FDI_BE","","T2_BasicEmergency","3","Dosimeter_SABG100_2","release","Right","2025-2-18 14:37:6.116"
14,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","start_detection","Right","2025-2-18 14:38:1.664"
15,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","stop_detection","Right","2025-2-18 14:38:4.463"
16,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","start_detection","Right","2025-2-18 14:38:7.557"
17,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","grab","Right","2025-2-18 14:38:8.907"
18,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","stop_detection","Right","2025-2-18 14:38:8.933"
19,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","release","Right","2025-2-18 14:38:12.161"
20,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","start_detection","Right","2025-2-18 14:38:12.686"
21,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","grab","Right","2025-2-18 14:38:13.205"
22,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","stop_detection","Right","2025-2-18 14:38:13.251"
23,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","start_detection","Left","2025-2-18 14:38:14.376"
24,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","stop_detection","Left","2025-2-18 14:38:14.482"
25,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","start_detection","Left","2025-2-18 14:38:14.662"
26,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","stop_detection","Left","2025-2-18 14:38:18.840"
27,"FDI_BE","","T2_BasicEmergency","4","Dosimeter_EPD_3","release","Right","2025-2-18 14:38:22.175"
