id,user_id,experiment_id,scenario_type,actor_id,dose_rate,dose_absortion,event_datetime
0,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.206972","2025-2-20 11:37:31.434"
1,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.206972","2025-2-20 11:37:31.478"
2,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.215496","2025-2-20 11:37:31.767"
3,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.224975","2025-2-20 11:37:32.291"
4,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.234343","2025-2-20 11:37:32.816"
5,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.244078","2025-2-20 11:37:33.348"
6,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.253501","2025-2-20 11:37:33.841"
7,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.26295","2025-2-20 11:37:34.359"
8,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.269845","2025-2-20 11:37:34.899"
9,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.282305","2025-2-20 11:37:35.432"
10,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.291742","2025-2-20 11:37:35.938"
11,"FDI_AG","","T2_BasicEmergency","3","65.860867","13.292405","2025-2-20 11:37:35.994"
